timestamp,close
2025-08-29T10:15:00Z,0.2914
2025-08-29T10:20:00Z,0.2915
2025-08-29T10:25:00Z,0.2919
2025-08-29T10:30:00Z,0.2917
2025-08-29T10:35:00Z,0.2913
2025-08-29T10:40:00Z,0.2905
2025-08-29T10:45:00Z,0.2903
2025-08-29T10:50:00Z,0.2908
2025-08-29T10:55:00Z,0.2919
2025-08-29T11:00:00Z,0.2918
2025-08-29T11:05:00Z,0.292
2025-08-29T11:10:00Z,0.2935
2025-08-29T11:15:00Z,0.2932
2025-08-29T11:20:00Z,0.2929
2025-08-29T11:25:00Z,0.293
2025-08-29T11:30:00Z,0.293
2025-08-29T11:35:00Z,0.2922
2025-08-29T11:40:00Z,0.2918
2025-08-29T11:45:00Z,0.2922
2025-08-29T11:50:00Z,0.292
2025-08-29T11:55:00Z,0.2926
2025-08-29T12:00:00Z,0.2924
2025-08-29T12:05:00Z,0.2925
2025-08-29T12:10:00Z,0.2934
2025-08-29T12:15:00Z,0.2916
2025-08-29T12:20:00Z,0.2922
2025-08-29T12:25:00Z,0.2928
2025-08-29T12:30:00Z,0.2973
2025-08-29T12:35:00Z,0.2971
2025-08-29T12:40:00Z,0.2959
2025-08-29T12:45:00Z,0.2972
2025-08-29T12:50:00Z,0.2967
2025-08-29T12:55:00Z,0.2967
2025-08-29T13:00:00Z,0.2959
2025-08-29T13:05:00Z,0.2956
2025-08-29T13:10:00Z,0.2962
2025-08-29T13:15:00Z,0.2953
2025-08-29T13:20:00Z,0.2945
2025-08-29T13:25:00Z,0.2957
2025-08-29T13:30:00Z,0.2947
2025-08-29T13:35:00Z,0.2924
2025-08-29T13:40:00Z,0.2925
2025-08-29T13:45:00Z,0.2918
2025-08-29T13:50:00Z,0.2908
2025-08-29T13:55:00Z,0.2909
2025-08-29T14:00:00Z,0.2895
2025-08-29T14:05:00Z,0.2888
2025-08-29T14:10:00Z,0.2897
2025-08-29T14:15:00Z,0.2911
2025-08-29T14:20:00Z,0.2909
2025-08-29T14:25:00Z,0.2904
2025-08-29T14:30:00Z,0.2909
2025-08-29T14:35:00Z,0.291
2025-08-29T14:40:00Z,0.2905
2025-08-29T14:45:00Z,0.2909
2025-08-29T14:50:00Z,0.2898
2025-08-29T14:55:00Z,0.2892
2025-08-29T15:00:00Z,0.2895
2025-08-29T15:05:00Z,0.2905
2025-08-29T15:10:00Z,0.2912
2025-08-29T15:15:00Z,0.2928
2025-08-29T15:20:00Z,0.2915
2025-08-29T15:25:00Z,0.291
2025-08-29T15:30:00Z,0.2907
2025-08-29T15:35:00Z,0.2902
2025-08-29T15:40:00Z,0.2909
2025-08-29T15:45:00Z,0.2903
2025-08-29T15:50:00Z,0.2903
2025-08-29T15:55:00Z,0.2886
2025-08-29T16:00:00Z,0.2875
2025-08-29T16:05:00Z,0.2879
2025-08-29T16:10:00Z,0.2899
2025-08-29T16:15:00Z,0.2894
2025-08-29T16:20:00Z,0.2902
2025-08-29T16:25:00Z,0.2897
2025-08-29T16:30:00Z,0.2903
2025-08-29T16:35:00Z,0.2906
2025-08-29T16:40:00Z,0.2902
2025-08-29T16:45:00Z,0.2885
2025-08-29T16:50:00Z,0.2892
2025-08-29T16:55:00Z,0.289
2025-08-29T17:00:00Z,0.2882
2025-08-29T17:05:00Z,0.2878
2025-08-29T17:10:00Z,0.2865
2025-08-29T17:15:00Z,0.2873
2025-08-29T17:20:00Z,0.2879
2025-08-29T17:25:00Z,0.2877
2025-08-29T17:30:00Z,0.2874
2025-08-29T17:35:00Z,0.2875
2025-08-29T17:40:00Z,0.288
2025-08-29T17:45:00Z,0.2872
2025-08-29T17:50:00Z,0.287
2025-08-29T17:55:00Z,0.2869
2025-08-29T18:00:00Z,0.2864
2025-08-29T18:05:00Z,0.2871
2025-08-29T18:10:00Z,0.2866
2025-08-29T18:15:00Z,0.2861
2025-08-29T18:20:00Z,0.2849
2025-08-29T18:25:00Z,0.2848
2025-08-29T18:30:00Z,0.2848
2025-08-29T18:35:00Z,0.2844
2025-08-29T18:40:00Z,0.2848
2025-08-29T18:45:00Z,0.2849
2025-08-29T18:50:00Z,0.2844
2025-08-29T18:55:00Z,0.2837
2025-08-29T19:00:00Z,0.2837
2025-08-29T19:05:00Z,0.286
2025-08-29T19:10:00Z,0.2856
2025-08-29T19:15:00Z,0.2866
2025-08-29T19:20:00Z,0.2872
2025-08-29T19:25:00Z,0.2873
2025-08-29T19:30:00Z,0.2865
2025-08-29T19:35:00Z,0.2869
2025-08-29T19:40:00Z,0.2873
2025-08-29T19:45:00Z,0.2879
2025-08-29T19:50:00Z,0.2865
2025-08-29T19:55:00Z,0.2868
2025-08-29T20:00:00Z,0.2865
2025-08-29T20:05:00Z,0.2853
2025-08-29T20:10:00Z,0.2856
2025-08-29T20:15:00Z,0.2863
2025-08-29T20:20:00Z,0.2867
2025-08-29T20:25:00Z,0.2857
2025-08-29T20:30:00Z,0.2859
2025-08-29T20:35:00Z,0.285
2025-08-29T20:40:00Z,0.2846
2025-08-29T20:45:00Z,0.2848
2025-08-29T20:50:00Z,0.2845
2025-08-29T20:55:00Z,0.2847
2025-08-29T21:00:00Z,0.2848
2025-08-29T21:05:00Z,0.2851
2025-08-29T21:10:00Z,0.2859
2025-08-29T21:15:00Z,0.2849
2025-08-29T21:20:00Z,0.2851
2025-08-29T21:25:00Z,0.286
2025-08-29T21:30:00Z,0.2871
2025-08-29T21:35:00Z,0.288
2025-08-29T21:40:00Z,0.2885
2025-08-29T21:45:00Z,0.2887
2025-08-29T21:50:00Z,0.2895
2025-08-29T21:55:00Z,0.2891
2025-08-29T22:00:00Z,0.2881
2025-08-29T22:05:00Z,0.2876
2025-08-29T22:10:00Z,0.2867
2025-08-29T22:15:00Z,0.287
2025-08-29T22:20:00Z,0.2882
2025-08-29T22:25:00Z,0.2882
2025-08-29T22:30:00Z,0.2884
2025-08-29T22:35:00Z,0.2874
2025-08-29T22:40:00Z,0.2874
2025-08-29T22:45:00Z,0.2875
2025-08-29T22:50:00Z,0.2881
2025-08-29T22:55:00Z,0.2886
2025-08-29T23:00:00Z,0.2883
2025-08-29T23:05:00Z,0.288
2025-08-29T23:10:00Z,0.2884
2025-08-29T23:15:00Z,0.289
2025-08-29T23:20:00Z,0.2887
2025-08-29T23:25:00Z,0.288
2025-08-29T23:30:00Z,0.2887
2025-08-29T23:35:00Z,0.2889
2025-08-29T23:40:00Z,0.2891
2025-08-29T23:45:00Z,0.2886
2025-08-29T23:50:00Z,0.2879
2025-08-29T23:55:00Z,0.2878
2025-08-30T00:00:00Z,0.2871
2025-08-30T00:05:00Z,0.2873
2025-08-30T00:10:00Z,0.2869
2025-08-30T00:15:00Z,0.2875
2025-08-30T00:20:00Z,0.2878
2025-08-30T00:25:00Z,0.2867
2025-08-30T00:30:00Z,0.2862
2025-08-30T00:35:00Z,0.2859
2025-08-30T00:40:00Z,0.2856
2025-08-30T00:45:00Z,0.2863
2025-08-30T00:50:00Z,0.286
2025-08-30T00:55:00Z,0.2865
2025-08-30T01:00:00Z,0.2864
2025-08-30T01:05:00Z,0.2867
2025-08-30T01:10:00Z,0.2862
2025-08-30T01:15:00Z,0.2858
2025-08-30T01:20:00Z,0.2858
2025-08-30T01:25:00Z,0.2852
2025-08-30T01:30:00Z,0.2856
2025-08-30T01:35:00Z,0.2851
2025-08-30T01:40:00Z,0.2845
2025-08-30T01:45:00Z,0.2838
2025-08-30T01:50:00Z,0.2823
2025-08-30T01:55:00Z,0.2815
2025-08-30T02:00:00Z,0.2828
2025-08-30T02:05:00Z,0.2837
2025-08-30T02:10:00Z,0.2844
2025-08-30T02:15:00Z,0.2845
2025-08-30T02:20:00Z,0.2843
2025-08-30T02:25:00Z,0.2848
2025-08-30T02:30:00Z,0.285
2025-08-30T02:35:00Z,0.2851
2025-08-30T02:40:00Z,0.285
2025-08-30T02:45:00Z,0.2847
2025-08-30T02:50:00Z,0.2844
2025-08-30T02:55:00Z,0.2851
2025-08-30T03:00:00Z,0.2858
2025-08-30T03:05:00Z,0.2862
2025-08-30T03:10:00Z,0.2871
2025-08-30T03:15:00Z,0.289
2025-08-30T03:20:00Z,0.2905
2025-08-30T03:25:00Z,0.2906
2025-08-30T03:30:00Z,0.29
2025-08-30T03:35:00Z,0.2895
2025-08-30T03:40:00Z,0.289
2025-08-30T03:45:00Z,0.2887
2025-08-30T03:50:00Z,0.2893
2025-08-30T03:55:00Z,0.2889
2025-08-30T04:00:00Z,0.2885
2025-08-30T04:05:00Z,0.2885
2025-08-30T04:10:00Z,0.288
2025-08-30T04:15:00Z,0.288
2025-08-30T04:20:00Z,0.2878
2025-08-30T04:25:00Z,0.2883
2025-08-30T04:30:00Z,0.2876
2025-08-30T04:35:00Z,0.2871
2025-08-30T04:40:00Z,0.2874
2025-08-30T04:45:00Z,0.2876
2025-08-30T04:50:00Z,0.2871
2025-08-30T04:55:00Z,0.2868
2025-08-30T05:00:00Z,0.2868
2025-08-30T05:05:00Z,0.2873
2025-08-30T05:10:00Z,0.2876
2025-08-30T05:15:00Z,0.2881
2025-08-30T05:20:00Z,0.2881
2025-08-30T05:25:00Z,0.288
2025-08-30T05:30:00Z,0.2889
2025-08-30T05:35:00Z,0.2894
2025-08-30T05:40:00Z,0.2896
2025-08-30T05:45:00Z,0.2892
2025-08-30T05:50:00Z,0.2893
2025-08-30T05:55:00Z,0.2886
2025-08-30T06:00:00Z,0.2893
2025-08-30T06:05:00Z,0.2897
2025-08-30T06:10:00Z,0.2885
2025-08-30T06:15:00Z,0.2887
2025-08-30T06:20:00Z,0.289
2025-08-30T06:25:00Z,0.2889
2025-08-30T06:30:00Z,0.2889
2025-08-30T06:35:00Z,0.2894
2025-08-30T06:40:00Z,0.29
2025-08-30T06:45:00Z,0.2896
2025-08-30T06:50:00Z,0.2893
2025-08-30T06:55:00Z,0.2895
2025-08-30T07:00:00Z,0.2895
2025-08-30T07:05:00Z,0.2894
2025-08-30T07:10:00Z,0.2903
2025-08-30T07:15:00Z,0.2901
2025-08-30T07:20:00Z,0.2899
2025-08-30T07:25:00Z,0.2904
2025-08-30T07:30:00Z,0.29
2025-08-30T07:35:00Z,0.2908
2025-08-30T07:40:00Z,0.2913
2025-08-30T07:45:00Z,0.2911
2025-08-30T07:50:00Z,0.2913
2025-08-30T07:55:00Z,0.2912
2025-08-30T08:00:00Z,0.2907
2025-08-30T08:05:00Z,0.2907
2025-08-30T08:10:00Z,0.2908
2025-08-30T08:15:00Z,0.2907
2025-08-30T08:20:00Z,0.2911
2025-08-30T08:25:00Z,0.2911
2025-08-30T08:30:00Z,0.2905
2025-08-30T08:35:00Z,0.2905
2025-08-30T08:40:00Z,0.2903
2025-08-30T08:45:00Z,0.2894
2025-08-30T08:50:00Z,0.2901
2025-08-30T08:55:00Z,0.2895
2025-08-30T09:00:00Z,0.2896
2025-08-30T09:05:00Z,0.2894
2025-08-30T09:10:00Z,0.289
2025-08-30T09:15:00Z,0.2895
2025-08-30T09:20:00Z,0.2892
2025-08-30T09:25:00Z,0.2891
2025-08-30T09:30:00Z,0.288
2025-08-30T09:35:00Z,0.2882
2025-08-30T09:40:00Z,0.2877
2025-08-30T09:45:00Z,0.2883
2025-08-30T09:50:00Z,0.2883
2025-08-30T09:55:00Z,0.2878
2025-08-30T10:00:00Z,0.2877
2025-08-30T10:05:00Z,0.2885
2025-08-30T10:10:00Z,0.2882
2025-08-30T10:15:00Z,0.2894
2025-08-30T10:20:00Z,0.2892
2025-08-30T10:25:00Z,0.2894
2025-08-30T10:30:00Z,0.2883
2025-08-30T10:35:00Z,0.2883
2025-08-30T10:40:00Z,0.2883
2025-08-30T10:45:00Z,0.2887
2025-08-30T10:50:00Z,0.2886
2025-08-30T10:55:00Z,0.2888
2025-08-30T11:00:00Z,0.2882
2025-08-30T11:05:00Z,0.2896
2025-08-30T11:10:00Z,0.2891
2025-08-30T11:15:00Z,0.2885
2025-08-30T11:20:00Z,0.2886
2025-08-30T11:25:00Z,0.2884
2025-08-30T11:30:00Z,0.2881
2025-08-30T11:35:00Z,0.2877
2025-08-30T11:40:00Z,0.2881
2025-08-30T11:45:00Z,0.2887
2025-08-30T11:50:00Z,0.2885
2025-08-30T11:55:00Z,0.2889
2025-08-30T12:00:00Z,0.2884
2025-08-30T12:05:00Z,0.2885
2025-08-30T12:10:00Z,0.2885
2025-08-30T12:15:00Z,0.2878
2025-08-30T12:20:00Z,0.288
2025-08-30T12:25:00Z,0.2874
2025-08-30T12:30:00Z,0.2866
2025-08-30T12:35:00Z,0.2858
2025-08-30T12:40:00Z,0.2856
2025-08-30T12:45:00Z,0.2866
2025-08-30T12:50:00Z,0.2866
2025-08-30T12:55:00Z,0.2866
2025-08-30T13:00:00Z,0.2857
2025-08-30T13:05:00Z,0.2846
2025-08-30T13:10:00Z,0.2839
2025-08-30T13:15:00Z,0.2845
2025-08-30T13:20:00Z,0.2847
2025-08-30T13:25:00Z,0.2853
2025-08-30T13:30:00Z,0.286
2025-08-30T13:35:00Z,0.286
2025-08-30T13:40:00Z,0.2853
2025-08-30T13:45:00Z,0.2857
2025-08-30T13:50:00Z,0.2863
2025-08-30T13:55:00Z,0.2866
2025-08-30T14:00:00Z,0.2861
2025-08-30T14:05:00Z,0.2858
2025-08-30T14:10:00Z,0.2855
2025-08-30T14:15:00Z,0.285
2025-08-30T14:20:00Z,0.2853
2025-08-30T14:25:00Z,0.2853
2025-08-30T14:30:00Z,0.2852
2025-08-30T14:35:00Z,0.2856
2025-08-30T14:40:00Z,0.2857
2025-08-30T14:45:00Z,0.2864
2025-08-30T14:50:00Z,0.2867
2025-08-30T14:55:00Z,0.2864
2025-08-30T15:00:00Z,0.2862
2025-08-30T15:05:00Z,0.2868
2025-08-30T15:10:00Z,0.2867
2025-08-30T15:15:00Z,0.2874
2025-08-30T15:20:00Z,0.288
2025-08-30T15:25:00Z,0.2881
2025-08-30T15:30:00Z,0.2877
2025-08-30T15:35:00Z,0.2884
2025-08-30T15:40:00Z,0.2886
2025-08-30T15:45:00Z,0.2882
2025-08-30T15:50:00Z,0.2875
2025-08-30T15:55:00Z,0.2877
2025-08-30T16:00:00Z,0.2874
2025-08-30T16:05:00Z,0.2874
2025-08-30T16:10:00Z,0.2864
2025-08-30T16:15:00Z,0.2873
2025-08-30T16:20:00Z,0.2865
2025-08-30T16:25:00Z,0.2862
2025-08-30T16:30:00Z,0.2859
2025-08-30T16:35:00Z,0.2867
2025-08-30T16:40:00Z,0.2865
2025-08-30T16:45:00Z,0.2866
