timestamp,close
2025-08-29T10:15:00Z,208.68
2025-08-29T10:20:00Z,208.89
2025-08-29T10:25:00Z,208.98
2025-08-29T10:30:00Z,208.24
2025-08-29T10:35:00Z,208.4
2025-08-29T10:40:00Z,207.92
2025-08-29T10:45:00Z,207.38
2025-08-29T10:50:00Z,207.37
2025-08-29T10:55:00Z,207.57
2025-08-29T11:00:00Z,207.5
2025-08-29T11:05:00Z,207.75
2025-08-29T11:10:00Z,208.8
2025-08-29T11:15:00Z,208.19
2025-08-29T11:20:00Z,208.25
2025-08-29T11:25:00Z,208.26
2025-08-29T11:30:00Z,208.02
2025-08-29T11:35:00Z,207.58
2025-08-29T11:40:00Z,207.12
2025-08-29T11:45:00Z,207.44
2025-08-29T11:50:00Z,207.46
2025-08-29T11:55:00Z,207.62
2025-08-29T12:00:00Z,207.31
2025-08-29T12:05:00Z,207.54
2025-08-29T12:10:00Z,208.63
2025-08-29T12:15:00Z,208.11
2025-08-29T12:20:00Z,209.35
2025-08-29T12:25:00Z,209.38
2025-08-29T12:30:00Z,212.51
2025-08-29T12:35:00Z,211.92
2025-08-29T12:40:00Z,211.01
2025-08-29T12:45:00Z,211.7
2025-08-29T12:50:00Z,211.98
2025-08-29T12:55:00Z,211.9
2025-08-29T13:00:00Z,211.28
2025-08-29T13:05:00Z,210.97
2025-08-29T13:10:00Z,211.37
2025-08-29T13:15:00Z,210.05
2025-08-29T13:20:00Z,210.16
2025-08-29T13:25:00Z,210.97
2025-08-29T13:30:00Z,211.68
2025-08-29T13:35:00Z,210.31
2025-08-29T13:40:00Z,209.95
2025-08-29T13:45:00Z,209.13
2025-08-29T13:50:00Z,209.04
2025-08-29T13:55:00Z,209.0
2025-08-29T14:00:00Z,208.62
2025-08-29T14:05:00Z,208.44
2025-08-29T14:10:00Z,208.56
2025-08-29T14:15:00Z,209.82
2025-08-29T14:20:00Z,209.82
2025-08-29T14:25:00Z,209.43
2025-08-29T14:30:00Z,209.89
2025-08-29T14:35:00Z,210.1
2025-08-29T14:40:00Z,209.15
2025-08-29T14:45:00Z,209.42
2025-08-29T14:50:00Z,208.77
2025-08-29T14:55:00Z,207.51
2025-08-29T15:00:00Z,208.05
2025-08-29T15:05:00Z,209.1
2025-08-29T15:10:00Z,208.53
2025-08-29T15:15:00Z,209.77
2025-08-29T15:20:00Z,210.33
2025-08-29T15:25:00Z,209.07
2025-08-29T15:30:00Z,209.09
2025-08-29T15:35:00Z,208.54
2025-08-29T15:40:00Z,208.17
2025-08-29T15:45:00Z,207.42
2025-08-29T15:50:00Z,206.61
2025-08-29T15:55:00Z,204.46
2025-08-29T16:00:00Z,202.97
2025-08-29T16:05:00Z,203.71
2025-08-29T16:10:00Z,205.01
2025-08-29T16:15:00Z,203.91
2025-08-29T16:20:00Z,204.93
2025-08-29T16:25:00Z,204.75
2025-08-29T16:30:00Z,205.01
2025-08-29T16:35:00Z,205.03
2025-08-29T16:40:00Z,204.85
2025-08-29T16:45:00Z,204.14
2025-08-29T16:50:00Z,204.76
2025-08-29T16:55:00Z,204.84
2025-08-29T17:00:00Z,203.91
2025-08-29T17:05:00Z,203.88
2025-08-29T17:10:00Z,203.02
2025-08-29T17:15:00Z,203.23
2025-08-29T17:20:00Z,203.33
2025-08-29T17:25:00Z,202.86
2025-08-29T17:30:00Z,202.84
2025-08-29T17:35:00Z,203.1
2025-08-29T17:40:00Z,203.8
2025-08-29T17:45:00Z,203.23
2025-08-29T17:50:00Z,203.05
2025-08-29T17:55:00Z,202.51
2025-08-29T18:00:00Z,202.53
2025-08-29T18:05:00Z,202.67
2025-08-29T18:10:00Z,202.58
2025-08-29T18:15:00Z,202.23
2025-08-29T18:20:00Z,202.14
2025-08-29T18:25:00Z,201.76
2025-08-29T18:30:00Z,201.8
2025-08-29T18:35:00Z,201.89
2025-08-29T18:40:00Z,202.18
