timestamp,close
2025-08-29T10:15:00Z,4355.26
2025-08-29T10:20:00Z,4357.96
2025-08-29T10:25:00Z,4359.01
2025-08-29T10:30:00Z,4357.11
2025-08-29T10:35:00Z,4357.71
2025-08-29T10:40:00Z,4353.0
2025-08-29T10:45:00Z,4343.96
2025-08-29T10:50:00Z,4340.04
2025-08-29T10:55:00Z,4346.46
2025-08-29T11:00:00Z,4342.34
2025-08-29T11:05:00Z,4340.37
2025-08-29T11:10:00Z,4356.88
2025-08-29T11:15:00Z,4346.11
2025-08-29T11:20:00Z,4338.56
2025-08-29T11:25:00Z,4342.09
2025-08-29T11:30:00Z,4342.64
2025-08-29T11:35:00Z,4340.67
2025-08-29T11:40:00Z,4337.32
2025-08-29T11:45:00Z,4348.52
2025-08-29T11:50:00Z,4343.93
2025-08-29T11:55:00Z,4346.48
2025-08-29T12:00:00Z,4350.06
2025-08-29T12:05:00Z,4354.2
2025-08-29T12:10:00Z,4367.61
2025-08-29T12:15:00Z,4360.84
2025-08-29T12:20:00Z,4370.17
2025-08-29T12:25:00Z,4367.56
2025-08-29T12:30:00Z,4410.0
2025-08-29T12:35:00Z,4405.74
2025-08-29T12:40:00Z,4392.8
2025-08-29T12:45:00Z,4405.71
2025-08-29T12:50:00Z,4409.21
2025-08-29T12:55:00Z,4407.38
2025-08-29T13:00:00Z,4400.77
2025-08-29T13:05:00Z,4400.0
2025-08-29T13:10:00Z,4400.83
2025-08-29T13:15:00Z,4388.14
2025-08-29T13:20:00Z,4389.51
2025-08-29T13:25:00Z,4392.05
2025-08-29T13:30:00Z,4375.2
2025-08-29T13:35:00Z,4353.11
2025-08-29T13:40:00Z,4347.3
2025-08-29T13:45:00Z,4332.87
2025-08-29T13:50:00Z,4331.35
2025-08-29T13:55:00Z,4331.27
2025-08-29T14:00:00Z,4313.83
2025-08-29T14:05:00Z,4288.25
2025-08-29T14:10:00Z,4288.24
2025-08-29T14:15:00Z,4299.3
2025-08-29T14:20:00Z,4302.01
2025-08-29T14:25:00Z,4296.49
2025-08-29T14:30:00Z,4304.99
2025-08-29T14:35:00Z,4306.68
2025-08-29T14:40:00Z,4311.47
2025-08-29T14:45:00Z,4309.75
2025-08-29T14:50:00Z,4290.7
2025-08-29T14:55:00Z,4282.49
2025-08-29T15:00:00Z,4295.14
2025-08-29T15:05:00Z,4319.0
2025-08-29T15:10:00Z,4324.32
2025-08-29T15:15:00Z,4337.82
